"code_7","pc_1"
7118140,-0.189152773915472
7118145,-0.212134197489484
7118150,-0.0597337813747998
7118155,-0.0531600606702208
7118160,-0.193061547668403
7118165,-0.179308474790898
7118170,-0.285576086500555
7118175,-0.296149926337439
7118180,-0.329294652015145
7118185,-0.324859864401953
7118190,-0.234923442181202
7121005,-0.0918230398993422
7121010,-0.158185172819272
7121015,-0.225917329036029
7121020,-0.126657020445329
7121025,-0.25216062633809
7121030,-0.18493017252956
7121035,-0.190278482703298
7121040,-0.240174895306667
7121045,-0.342452734688963
7121050,-0.0160751645826869
7121055,-0.239562742649535
7121060,-0.271567933370815
7121065,-0.0579686908552213
7121070,-0.262380212607083
7121075,-0.19860849534093
7121080,-0.294659576107607
7121085,-0.0809953635362731
7121090,-0.156011021718772
7121095,-0.215592804624838
7121100,-0.215304171883699
7121105,-0.251667847673456
7121110,-0.176825986978167
7121115,0.0334381435578636
7121120,-0.231610142731152
7121125,-0.0536861903874926
7121130,-0.278733017020197
7121135,-0.0735864992182547
7121140,-0.346187123796868
7121145,-0.232324902186331
7121150,-0.359729221190112
7121155,-0.225967187649151
7121160,-0.280342596027342
7121165,-0.246925458987062
7121170,-0.138566468399265
7121175,-0.172105397419373
7121180,-0.240577626560496
7121185,-0.217848940040833
7121190,-0.0708993104056638
7121195,-0.154538251593011
7121200,-0.102442064027795
7124005,-0.30645395593158
7124010,-0.294419812995852
7124015,-0.436106122061229
7124020,-0.28384047011378
7124025,-0.209982206351612
7124030,-0.256927770975153
7124035,-0.266381028135915
7124040,-0.319182768676112
7124045,-0.318002828820113
7124050,-0.365620111082855
7124055,-0.324559209505117
7124060,-0.222724686956579
7124065,-0.222838492824208
7124070,-0.325494325489574
7124075,-0.185034218437293
7124080,-0.310116544028047
7124085,-0.252531964810058
7124090,-0.308484972599857
7124095,-0.225220728138959
7124100,-0.126971794875206
7124110,-0.226201695836882
7124115,-0.132988031740377
7124120,-0.223435514795323
7124125,-0.205668292728442
7124130,-0.34564134668271
7124135,-0.308073675117254
7124140,-0.227230469014705
7124145,-0.192343390843722
7124150,-0.177193129618098
7124155,-0.283138655213048
7124160,-0.227433271779124
7124165,-0.311389014615331
7124170,-0.252509381940378
7124175,-0.173192178034391
7124180,-0.249334831746269
7124185,-0.22003887737378
7124190,-0.228149329432418
7127005,-0.172256506354336
7127010,-0.242531326887855
7127015,-0.260310368136747
7127020,-0.240769652145341
7127025,-0.170326477161751
7127030,-0.169664178905204
7127035,-0.227359324340926
7127040,-0.129454852881555
7127045,-0.174395749712561
7127050,-0.115148277038743
7127055,-0.15894076980694
7127060,-0.175771721384649
7127065,-0.232651504672832
7127070,-0.152765821458587
7127075,-0.0528382448485097
7127080,-0.204864935768291
7127085,-0.169655664219421
7127090,-0.185932664918053
7127095,-0.188738673759458
7127100,-0.0667683671259789
7127105,-0.144078315329087
7127110,-0.238304521400133
7127115,-0.330410488918424
7127120,-0.297422292871031
7127125,-0.125085886703241
7127130,-0.132109754503382
7127135,-0.247336308309939
7127140,-0.19531047681898
7127145,-0.198270966162968
7127150,-0.154004874821409
7127155,-0.19003250793159
7127160,-0.267848488458866
7127165,-0.239880973736575
7127170,-0.223095919745975
7127175,-0.245753945282293
7127180,-0.170884038051091
7127185,-0.0944957655876486
7127190,-0.227557819143129
7127195,-0.181341143613705
7127200,-0.149882599819608
7127205,-0.158187696807574
7130005,-0.200020946510669
7130010,-0.111450382004688
7130015,-0.174771711474791
7130020,-0.126190897083602
7130025,-0.140175636032252
7130030,-0.294974535390601
7130035,-0.0646559062426442
7130040,0.0111187667894974
7130045,-0.0403923271038127
7130050,-0.0557490832028434
7130055,-0.066785547919667
7130060,0.308577651120884
7130065,-0.0870357137954053
7130070,-0.118884132942531
7130075,-0.129848523333891
7130080,-0.242656977310053
7130085,-0.0707632410085749
7130090,-0.227239062126362
7130095,-0.247567912205999
7130100,-0.21915995644198
7130110,-0.00917803327898934
7130115,-0.162270810268803
7130120,-0.209792828915294
7130125,-0.174896190580987
7133005,-0.0195495160673468
7133010,0.0359086622847247
7133015,-0.151900625183669
7133020,-0.218985542474962
7133030,-0.0764515980191822
7133035,-0.234822992793681
7133040,-0.0299970821326363
7133045,-0.0301388978430916
7133050,0.0259691176361532
7133055,0.110155851056629
7133060,0.154610940899649
7133065,0.0358009847703027
7133070,-0.0461590761257113
7133075,0.105438141506751
7133080,0.198993504222944
7133085,0.187212547656809
7133090,0.0352045600115823
7133095,-0.0826801581859244
7133100,0.0753657895930009
7133105,-0.00279260434990987
7133110,-0.171675617597357
7133115,-0.189043180240085
7133120,0.0800556608135283
7133125,0.159550313847611
7133130,-0.0115149958139531
7133135,-0.104054351896443
7133140,-0.0217150688589075
7133145,-0.202001503593332
7136005,-0.189753229626108
7136010,-0.00839194350093228
7136015,-0.0807247483068355
7136020,-0.128539050491098
7136025,-0.161139287070006
7136030,-0.176965598433951
7136035,-0.133227077097397
7136040,-0.164681752589445
7136045,-0.175205372096598
7136050,-0.125521230419183
7136055,-0.139118810571138
7136060,-0.126750287858477
7136065,-0.165520344983889
7136070,-0.156325911274132
7136075,-0.241588612198279
7136080,-0.183588428693201
7136085,-0.240825778632793
7136090,-0.215152280999352
7136095,-0.214587927073897
7139005,-0.412894918767466
7139010,-0.366335156564404
7139015,-0.234675696188407
7139020,-0.381118203489803
7139025,-0.378358639227396
7139030,-0.255655820180247
7139035,-0.365995953144851
7139040,-0.291086753586762
7139045,-0.272725667915733
7139050,-0.188809713407709
7139055,-0.252539262478321
7139060,-0.23596195802442
7139065,-0.175512717103311
7139070,-0.208811942971263
7139075,-0.323658304177737
7139080,-0.230005085199072
7139085,-0.211731508681985
7139090,-0.12085307659304
7139095,-0.225338992441116
7139100,-0.195532776278039
7139105,-0.346848505219418
7139110,-0.13858498253387
7139115,-0.335692805554932
7139120,-0.273660717758288
7139125,-0.104535762722429
7139130,-0.165862020562937
7139135,-0.259438762493992
7139140,-0.304284971224326
7139145,-0.264002310659409
7139150,-0.19429158090707
7139155,-0.314585390556327
7139160,-0.34365208952013
7139165,-0.259992002050515
7139170,-0.317569090054573
7139175,-0.345711260873725
7139180,-0.29031921992001
7142005,-0.265318754113317
7142010,-0.189573314002962
7142015,-0.182022475285251
7142020,-0.218674085304957
7142025,-0.0675895825943614
7142030,-0.177715129106593
7142035,-0.228997604983248
7142040,-0.237817076970527
7142045,-0.191756052299069
7142050,-0.191276839013571
7142055,-0.212789107530633
7142060,-0.156516362684344
7142065,-0.157315133553745
7142070,-0.14749992270021
7142075,-0.0703329122125027
7142080,-0.172028330299511
7142085,-0.191630677496977
7142090,-0.166246550940098
7142095,-0.161252160771357
7142100,-0.215200393502106
7142105,-0.163148948748314
7145005,-0.208265610627676
7145010,-0.255125079112749
7145015,-0.131428918579627
7145020,-0.341934493452958
7145025,-0.201586816005856
7145030,-0.13373462693086
7145035,-0.276226975528002
7145040,-0.315584112383934
7145045,-0.213576430900417
7145050,-0.234613600066711
7145055,-0.227613350978882
7145060,-0.215969063168786
7145065,-0.00797342321988805
7145070,-0.132797656518222
7145075,-0.269961994149512
7145080,-0.192006432965148
7145085,-0.264790529388486
7145090,-0.107192188294086
7145095,-0.185965686780963
7145100,-0.21720587844126
7145105,-0.200952650365754
7145110,-0.247735530276517
7145115,-0.223199669193911
7145120,-0.252834202477783
7145125,-0.294126781824217
7145130,-0.233463095541841
7148005,-0.196283993478189
7148010,-0.192626492107083
7148015,-0.169993689769218
7148020,-0.259965606168587
7148025,-0.262735416259896
7148030,-0.211716477968312
7148035,-0.155157182753752
7148040,-0.00857667727041185
7148045,-0.18016046878392
7148050,-0.289258820582032
7148055,-0.176594016806658
7148060,-0.134888253281807
7148065,-0.084460650571015
7148070,-0.266867289297817
7148075,-0.14047462556301
7148080,-0.134850647905893
7148085,-0.176372834937139
7148090,-0.180234715753388
7148095,-0.160524491354044
7148100,-0.0412640856831376
7148105,-0.301089287431075
7148110,-0.278078898223763
7148115,-0.19131893719566
7148120,-0.117668676731851
7148125,-0.107334400746517
7148130,-0.109315892061555
7148135,-0.232310568991938
7148140,-0.261203788203661
7148145,-0.203268855087953
7148150,-0.186799799395289
7148155,-0.295637214574868
7148160,-0.16676069583863
7148165,-0.173098229073834
7148170,-0.131151353003144
7148175,-0.160997539625737
7148180,-0.0619617828130767
7148185,-0.144114489075808
7148190,-0.0269496914605465
7148195,-0.21272611017165
7151005,-0.0465441633214115
7151010,-0.0693128437968043
7151015,-0.0521197682399505
7151020,-0.0761440520563633
7151025,-0.3063581211226
7151030,-0.0466000007855694
7151035,-0.327853989951161
7151040,-0.224625330258771
7151045,-0.22282793807958
7151050,-0.344001533869639
7151055,-0.335237816449762
7151060,-0.162353026008316
7151065,-0.238077426698178
7151070,-0.372578043060696
7151075,-0.185518742105684
7151080,-0.253379776207714
7151085,-0.262013364544389
7151090,-0.0754949099560677
7151095,-0.00882671002310292
7151100,-0.170588675826297
7151105,-0.227573786719818
7151110,-0.165427189513284
7151115,-0.241596444314188
7151120,-0.229362168858707
7151125,-0.17063383688019
7151130,-0.248718404969482
7151135,-0.0353461617042182
7151140,-0.119675135265613
7151145,0.00982632952890582
7151150,-0.298458896423213
7151155,-0.32073849557344
7151160,-0.138846489325676
7151165,-0.17279466349825
7151170,-0.121060174174484
7151175,-0.00541089335743434
7151180,-0.305461621622866
7151185,-0.0716932720904007
7151190,-0.0333592014344461
7151195,-0.230519670150514
7151200,-0.235259024143934
7151205,-0.170893461138076
7154005,-0.261674034056946
7154010,-0.269448007612366
7154015,-0.222270923806976
7154020,-0.375918357188016
7154025,-0.222804167089855
7154030,-0.154964950133109
7154035,-0.0514514928321241
7154040,-0.267709761934931
7154045,-0.122390707391276
7154050,-0.297711652496168
7154055,-0.204909953480908
7154060,-0.289974790285443
7154065,-0.183072041863506
7154070,-0.18921306459112
7154075,-0.154011955070831
7154080,-0.287673585144762
7154085,-0.223657850888181
7154090,-0.0257904375273841
7154095,-0.103383114919142
7154100,-0.0558121524250732
7154105,-0.141287300556044
7154110,-0.126533923111342
7154115,-0.317202268021118
7154120,-0.19730797790104
7154125,-0.0467164624595443
7154130,-0.15059734525794
7154135,-0.139474851761895
7154140,-0.019319876716443
7154145,-0.0235693357700109
7154150,-0.174111808015773
7154155,-0.26021771677502
7154160,-0.158223432432741
7154165,-0.263129751763647
7154170,-0.231355684784357
7154175,-0.261182351031542
7154180,-0.0966185933614767
7154185,-0.187007837412722
7154190,-0.134666252745719
7154195,-0.141734119579892
7154200,-0.184133080616771
7154205,-0.198064095048831
7154210,-0.10087071437847
7154215,-0.348007855870695
7154220,-0.203359592420374
7154225,-0.161719567942098
7154230,-0.39067917316676
7154235,-0.143118915623012
7154240,-0.09231095598129
7154245,-0.215515362312531
7154250,-0.143266198121491
7154255,-0.201215009686615
7154260,-0.153363045965081
7154265,-0.123026221429903
7157005,-0.205763129987155
7157010,-0.345942570925624
7157015,-0.29074087493138
7157020,-0.380609992500862
7157025,-0.231252635716698
7157030,-0.281580463925871
7157035,-0.139526828469071
7157040,-0.257586025498749
7157045,-0.0882889114860116
7157050,-0.312889288009117
7157055,-0.0600396004227999
7157060,-0.258469280745412
7157065,-0.352360767198407
7157070,-0.367725520394502
7157075,-0.271078349251721
7157080,-0.251402514545928
7160005,-0.156212929940828
7160010,-0.0891455021508165
7160015,-0.0336127754098116
7160020,-0.165098034176024
7160025,-0.13373805996367
7160030,-0.185687177568777
7160035,-0.298209677969486
7160040,-0.191599652013506
7160045,-0.117169175892111
7160050,-0.266081490422
7160055,-0.209381137153496
7160060,-0.119185827623967
7160065,-0.0384311492016778
7160070,-0.160671051111161
7160075,-0.0242268926522416
7160080,-0.169391076726963
7160085,-0.265660287434601
7160090,-0.2855398831373
7160095,-0.161330994084959
7160100,-0.138901639499012
7160105,-0.05257774910124
7160110,-0.211573174264575
7160115,-0.128143437849292
7160120,-0.160926786620872
7160125,-0.171429859860192
7160130,-0.224726905442525
7160135,-0.249029772732745
7160140,-0.12338292887978
7160145,-0.111544329080606
7160150,-0.123974621443145
7160155,-0.202742835308021
7160160,-0.248643142055861
7163005,-0.151924559364625
7163010,-0.240053834202959
7163015,-0.240826831484727
7163020,-0.253865440858182
7163025,-0.237487050804732
7163030,-0.152986181915661
7163035,-0.272823866236798
7163040,-0.119649549748747
7163045,-0.24047027563743
7163050,-0.250388892478294
7163055,-0.179698898577367
7163060,-0.302122687957583
7163065,-0.21172859066151
7163070,-0.289014174389906
7163075,-0.197104735889112
7163080,-0.151428206042217
7163085,-0.157682838439984
7163090,-0.316389923052651
7163095,-0.291384649638428
7163100,-0.168015165682349
7163105,-0.211306422819388
7163110,-0.24195062745851
7163115,-0.231687932631871
7163120,-0.166326838065514
7163125,-0.237690830969423
7163130,-0.226891062068619
7163135,-0.245338674269824
7163140,-0.261848015007583
7163145,-0.274810854574896
7163150,-0.175500739370524
7166005,-0.133133930266741
7166010,-0.0890653177533292
7166015,-0.253291798662141
7166020,-0.0802824664441398
7166025,-0.134904928773086
7166030,-0.185969139240253
7166035,-0.229545450522829
7166040,-0.212018698664034
7166045,-0.364334778098143
7166050,-0.176636224153344
7166055,-0.171650319008413
7166060,-0.0410236847472634
7166065,-0.158005387565859
7166070,-0.0894574423477996
7166075,-0.172163081556774
7166080,-0.19949130912733
7166085,-0.189604585435654
7166090,-0.207265565114409
7166095,-0.271006384539839
7166100,-0.347687336927092
7166105,-0.27233523301081
7166110,-0.253297933946154
7166115,-0.264818507837536
7166120,-0.186928240860165
7166125,-0.259648453925569
7166130,-0.163289742059576
7166135,-0.110184992613938
7166140,-0.22877663976332
7166145,-0.197781635772665
7166150,-0.209028371395452
7166155,-0.416437415147994
7166160,-0.119674007979946
7166165,-0.321337591314905
7166170,-0.160593275139079
7166175,-0.217636443933743
7203005,-0.309063234797686
7203010,-0.16567114657502
7203015,-0.330488940132483
7203020,-0.219955695482235
7203025,-0.233630499747701
7203030,-0.201212725756795
7203035,-0.0901832314986549
7203040,-0.111739181132439
7203045,-0.217111041968403
7203050,-0.0598563328451929
7203055,0.0142342301770997
7203060,-0.212791667088842
7203065,-0.104390379513985
7203070,-0.245801042646697
7203075,-0.172017143530749
7203080,-0.249335383278274
7203085,-0.152641530274732
7203090,-0.16193797915558
7203095,0.0318727718142613
7203100,-0.163698189156608
7203105,-0.104231860854321
7203110,-0.0984959824404005
7203115,0.0985074233516861
7203120,-0.0396296403042142
7203125,-0.0976181067631577
7203130,0.065225037369514
7203135,-0.0557091859342303
7203140,-0.0341360874487996
7203145,-0.0769325390015813
7203150,-0.0678677080924865
7203155,-0.143059925012738
7203160,-0.252990956499766
7203165,-0.158088536265719
7203170,-0.196568180188011
7203175,-0.241666963477872
7203180,-0.220844877525223
7203185,-0.0631651461005739
7203190,-0.197636313503993
7203195,-0.126277252989952
7203200,-0.111614743901748
7203205,-0.11127632537333
7203210,-0.200384418283358
7203215,-0.155757217041482
7203220,-0.174986894511549
7203225,-0.162787833576345
7203230,-0.0714264956432338
7203235,-0.173586000222001
7203240,-0.133642220771905
7203245,-0.207162168470143
7203250,-0.21888451814522
7203255,-0.24038196230057
7203260,-0.249088731275539
7203265,-0.236000294722739
7206005,-0.301739265777994
7206010,-0.292273693519599
7206015,-0.329554588034474
7206020,-0.309980136837766
7206025,-0.308365809613395
7206030,-0.352885495086941
7206035,-0.283860071513628
7206040,-0.16129363744155
7206045,-0.21304795444152
7206050,-0.263590563017982
7206055,-0.0757534229734602
7206060,-0.340702258814904
7206065,-0.151545199163107
7206070,-0.139308672448388
7206075,-0.226603894379867
7206080,-0.214364712906204
7206085,-0.222702867536016
7206090,-0.174814188665026
7206095,-0.309494415621222
7206100,-0.378685507908446
7206105,-0.274252197374887
7206110,-0.268437401253121
7206115,-0.339943832857619
7206120,-0.208923882001361
7206125,-0.176664328579664
7206130,-0.151616612477782
7206135,-0.229945921114841
7206140,-0.13199803670551
7206145,-0.210215948040621
7206150,-0.159362647649196
7206155,-0.149324052896013
7206160,-0.0928283934168341
7206165,-0.248851018884745
7206170,-0.228641776673417
7206175,-0.0953778961358957
7206180,-0.197753051086639
7206185,-0.201273558069449
7206190,-0.198605355020988
7206195,-0.199039823373435
7206200,-0.298437539138109
7206205,-0.315393216615092
7206210,-0.150502679964793
7206215,-0.135352345250706
7206220,-0.122931598848625
7206225,-0.158199694981555
7209005,-0.237046502060416
7209010,-0.17841716556661
7209015,-0.175581025124718
7209020,-0.261046271950558
7209025,-0.286607576520193
7209030,-0.279032462110298
7209035,-0.242412526057431
7209040,-0.28428029828749
7209045,-0.143440475182885
7209050,-0.134390713631086
7209055,-0.197645790322045
7209060,-0.0848226819355393
7209065,-0.110178769503056
7209070,-0.092106161863611
7209075,-0.117521411704671
7209080,-0.108684198270366
7209085,-0.111842211942665
7209090,-0.165774003697027
7209095,-0.131031060146957
7209100,-0.152559506210625
7209105,-0.113804088085189
7209110,-0.188862361195308
7209115,-0.171558916135975
7209120,-0.183310614925302
7209125,-0.219433750525889
7209130,-0.193751218957604
7209135,-0.247519031347503
7209140,-0.139783358735761
7210005,-0.290822758956864
7210010,-0.103525356285331
7210015,-0.299917639981145
7210020,-0.29134407660021
7210025,-0.227115878117045
7210030,-0.29187768142963
7210035,-0.305845466506162
7210040,-0.277515509073393
7210045,-0.240828009336524
7210050,-0.237608564257154
7210055,-0.211204048295504
7210060,-0.284149507229791
7210065,0
7210070,-0.28423737411713
7210075,-0.234270969028052
7210080,-0.278762512933341
7210085,-0.220588690206227
7210090,-0.215634499343899
7210095,-0.213648679245999
7210100,-0.302036863361053
7210105,-0.222754140222349
7210110,-0.221212536689184
7210115,-0.168234926953046
7210120,-0.290471761211703
7210125,-0.184568923917824
7210130,-0.189430854498392
7210135,-0.240625090052701
7210140,-0.178749423270287
7210145,-0.26583605099813
7210150,-0.209097323795453
7212005,-0.22535749030494
7212010,-0.200561299606257
7212015,-0.288714619020363
7212020,-0.185501493690622
7212025,-0.182264911785349
7212030,-0.204251539417367
7212035,-0.171213888957024
7212040,-0.242759321414338
7212045,-0.190343640420481
7212050,-0.302178423168016
7212055,-0.291631656044733
7212060,-0.253217564495468
7212065,-0.17306279210471
7212070,-0.250995720091448
7212075,-0.261994384470458
7212080,-0.208597956191621
7212085,-0.187588151539744
7212090,-0.200946502163954
7212095,-0.201020787902959
7212100,-0.068121234994608
7212105,-0.292979561271172
7212110,-0.192076655824576
7212115,-0.0860680859069064
7212120,-0.173953069980549
7212125,-0.267262452932292
7212130,-0.236984901384755
7212135,-0.212787391289858
7212140,-0.217701394983714
7212145,-0.161226979914593
7212150,-0.174384929087602
7212155,-0.163187774867178
7212160,-0.247396472038856
7212165,-0.211624665565188
7212170,-0.238810542072523
7212175,-0.242128167681259
7212180,-0.232547868278577
7212185,-0.18378565194582
7212190,-0.202777361649367
7212195,-0.180613665061528
7212200,-0.260239392615325
7212205,-0.202399362597336
7212210,-0.223083980329039
7212215,-0.272987436752722
7212220,-0.209125727719606
7212225,-0.226426238584858
7212230,-0.223439171581815
7212235,-0.248673406816046
7212240,-0.306731894752462
7212245,-0.234423158517733
7212250,-0.181187384796915
7212255,-0.329504671051649
7212260,-0.157987237634676
7212265,-0.202208151206198
7212270,-0.200618311328032
7212275,-0.126121452181613
7212280,-0.214167101007965
7215005,-0.0846739337777881
7215010,-0.0826452944622368
7215015,-0.0681673008372722
7215020,-0.185220999657441
7215025,-0.110475337501869
7215030,0.00512795499585929
7215035,-0.0549161954544927
7215040,-0.154468506897166
7215045,-0.139310123677286
7215050,-0.137334360056045
7215055,-0.266141399154722
7215060,-0.173593658636881
7215065,-0.168431621600831
7215070,-0.205046460384089
7215075,-0.126359800183884
7215080,-0.161662332491577
7215085,-0.140835252988371
7215090,0.0104396609444412
7215095,-0.137850296753094
7215100,-0.189763883159516
7215105,-0.199868363023809
7215110,-0.20854300609788
7215115,-0.130621687081047
7215120,-0.188029218805043
7215125,-0.026231918609576
7215130,-0.069329364125773
7215135,-0.196537157860198
7215140,-0.105919197549142
7215145,-0.0504140647262875
7215150,-0.0678265120958234
7215155,-0.0257009592719687
7215160,-0.132504415728855
7215165,-0.191104916346597
7215170,-0.19229621965911
7215175,-0.238154319415081
7215180,-0.249994313921178
7215185,-0.159186192859581
7215190,-0.150117752351776
7215195,0.017327199320503
7215200,-0.133741432293058
7215205,-0.0720467427509479
7215210,0.01872659901113
7215215,-0.117009448863897
7215220,-0.28121195025345
7215225,0.0239968135803836
7215230,-0.0860465861595122
7215235,-0.11953983805407
7215240,0.0503318699944107
7215245,-0.0787155331724153
7215250,0.0490569890598929
7215255,-0.119960194493624
7215260,-0.0461299185163998
7215265,-0.0488711934385891
7215270,-0.211674521130606
7215275,-0.275256807327485
7218005,-0.153284984727385
7218010,-0.166865835426933
7218015,-0.18415532492863
7218020,-0.208808181932032
7218025,-0.191728861959139
7218030,-0.250301397306563
7218035,-0.191574532327503
7218040,-0.140548186074828
7218045,-0.228698026712921
7218050,-0.319974851440374
7218055,-0.274435700999695
7218060,-0.250103579399297
7218065,-0.321345420487091
7218070,-0.163183727014661
7218075,-0.173913670821374
7218080,-0.242417690100293
7218085,-0.24140419120635
7218090,-0.116903666071628
7218095,-0.170909893220784
7218100,-0.216433464887646
7218105,-0.190502891506833
7218110,-0.110382051905369
7218115,-0.238238935433587
7218120,-0.256390737487663
7218125,-0.24359660947197
7218130,-0.198088236122621
7218135,-0.230974246839567
7218140,-0.270767762704674
4103005,-0.266183776313283
4103010,-0.167274022641017
4103015,-0.301671402394346
4103020,-0.161686252702798
4103025,-0.0824867517359067
4103030,-0.112002007133659
4103035,-0.167721093134874
4103040,-0.278099991867976
4103045,-0.140919274085029
4103050,-0.237861646261596
4103055,-0.311114722673904
4103060,-0.12783799054484
4103065,-0.326644827389021
4103070,-0.201340010907385
4103075,-0.265217246846551
4104005,-0.11813213125325
4104010,-0.14237966112661
4104015,-0.211920581289362
4104020,-0.199022809594834
4104025,-0.183654263157869
4104030,-0.180296694365364
4104035,-0.217854773278366
4104040,-0.274305296615637
4104045,-0.304855466737761
4106005,-0.0404205530431829
4106010,0.0120206991784447
4106015,-0.164412824106273
4106020,-0.274990741255383
4106025,-0.1717787452575
4106030,-0.0438089760547431
4106035,-0.240853720265752
4106040,-0.129721282787796
4106045,-0.206122896793324
4106050,0.020395018482777
4106055,0.00263821826808609
4106060,-0.0188769562051603
4106065,-0.17867405112881
4106070,-0.249897214197044
4106075,-0.118621344557685
4106080,-0.24466166597192
4106085,-0.136924105680637
4106090,-0.186197358463247
4106095,-0.0343891671741969
4106100,-0.238030477896713
4106105,0.0618307539870889
4106110,-0.119056344664723
4106115,-0.0496266266915823
4106120,-0.104488904421885
4106125,-0.121512243310854
4109005,-0.0387807540094566
4109010,-0.00688451701922497
4109015,-0.336042483169667
4109020,-0.0599214054565114
4109025,-0.16591343508767
4109030,-0.0195527201969943
4109035,0.0732428489880301
4109040,-0.0165147590483809
4109045,0.0227916390133307
4109050,-0.0753768720182341
4109055,0.018843150137659
4109060,-0.112636839956406
4109065,-0.129474348778759
4109070,-0.164252445338882
4109075,0.039833037024764
4109080,-0.0876109938479011
4109085,0.0560027488979192
4109090,-0.0790488854007403
4109095,-0.17974627052927
4109100,-0.239764721649409
4109105,-0.0329478308329504
4109110,-0.184398523142775
4109115,-0.0489803554482604
4109120,-0.191631516963066
4109125,-0.172343239554794
4109135,-0.099733242827657
4109140,0.0810410391435457
4112005,-0.113436713365101
4112010,-0.0774164216462767
4112015,-0.21201938542426
4112020,-0.198141344425341
4112025,0.0603453198477898
4112030,-0.103896886561093
4112035,0.00192234251382143
4112040,-0.0715236162295185
4112045,0.0356907287654619
4112050,-0.00288586755745231
4112055,-0.200099156587602
4112060,-0.0623021279564168
4112065,-0.0677497256443296
4112070,-0.276832385617209
4112075,-0.23227863484494
4112080,-0.0501702653851006
4112085,-0.222460185233075
4112090,-0.0682267453152448
4112095,-0.0894076842146241
4112100,0.150203768274432
4112105,-0.127769501163065
4112110,0
4112115,0.176874774009778
4112120,0
4112125,-0.130737920838447
4112130,0.0781927002033341
4112135,-0.103966269741741
4112140,-0.199889186879641
4112145,0
4112150,0
4112155,0
4112160,-0.267221729820213
4112165,-0.267349956073962
4112170,-0.230934282576226
4112175,0
4112180,0
4112185,0
4112190,0
4112195,0
4112200,0
4112205,0
4112210,0
4112215,0
4112220,0
4112225,-0.522898508011735
4115005,-0.177877818123955
4115010,-0.041604617615429
4115015,-0.11647623612458
4115020,-0.00947146689946229
4115025,0.00608466758130288
4115030,-0.07542330588458
4115035,0.0853610911246487
4115040,0.0339649752342236
4115045,-0.0967487326942448
4115050,0.109155919957332
4115055,-0.117239167821388
4115060,-0.00498577625466125
4115065,-0.0682393862501957
4115070,-0.0741191521426991
4115075,-0.127091959019734
4115080,0.129880340604232
4115085,0.0379484133922638
4115090,-0.0166451897122312
4115095,-0.105505431741205
4115100,-0.0506335235145743
4115105,-0.0951582418719272
4115110,-0.112967620714842
4115115,-0.0885954431419625
4115120,-0.0460521455994494
4115125,0.0135371513433744
4115130,-0.0761332464704659
4115135,-0.213502835877465
4115140,-0.188942819507569
4115145,-0.172314048800571
4115150,-0.115826511766121
4118005,-0.048795661041809
4118010,-0.12947709880108
4118015,0.0646049725726132
4118020,0.02253133675215
4118025,-0.00417368241546338
4118030,0.0975410809422804
4118035,-0.0256511454235058
4118040,-0.0823899723426162
4118045,-0.179521007716093
4118050,-0.000232366024524716
4118055,-0.10462630961795
4118060,-0.00191337510528268
4118065,-0.03065522538151
4118070,0.0070206621733254
4118075,-0.0600788806448384
4118080,-0.124380076919799
4118085,-0.220178460824233
4118090,-0.192953843494362
4118095,-0.197600650517224
4118100,-0.0737798207877752
4118105,-0.0107181678762366
4118110,-0.119308901758873
4118115,-0.181338014061907
4118120,-0.14682589916642
4118125,-0.00551006061613199
4118130,-0.173058611034672
4118135,0.210677626268236
4118140,-0.120329217872437
4118145,-0.0750383059018776
4118150,0.0605898605795873
4118155,-0.145956713553571
4121005,-0.0329292522663063
4121010,-0.0607557991760868
4121015,-0.0280447832409373
4121020,0.0459646283820307
4121025,-0.145758086169576
4121030,-0.163445074961506
4121035,-0.0150302621937324
4121040,-0.0846521168434286
4121045,-0.0927313137155905
4121050,-0.238870832131829
4121055,-0.0825413060975919
4121060,-0.051494235313369
4121065,-0.112038321315728
4121070,-0.199322616839676
4121075,-0.0703650581943536
4121080,-0.218077164324256
4121085,0.0336087381333407
4121090,-0.129242500986182
4121095,-0.102962118426961
4121100,0.0113546865772596
4121105,0.0210963489676196
4121110,-0.00784304194120857
4121115,-0.199899430609958
4121120,-0.207091591732429
4121125,-0.0152885525088208
4121130,0.0516290758791456
4121135,-0.152822231751589
4121140,-0.0113603670591097
4121145,0.113936102750469
4121150,-0.00660843800514005
4121155,-0.0289994260049287
4121160,-0.00231022469339756
4121165,-0.0561222319643552
4121170,0.00499451690830453
4121175,-0.223054795597278
4124005,-0.292178254213742
4124010,-0.166815516962839
4124015,-0.265163876429779
4124020,-0.266067922419975
4124025,-0.114528910858339
4124030,0
4124035,-0.290613235673855
4124040,-0.267857946237656
4124045,-0.145875456965094
4124050,-0.0930218174915526
4124055,-0.0855865746168041
4124060,-0.125167968127911
4124065,-0.217927896190674
4124070,-0.180651622688391
4124075,-0.167909861034152
4124080,-0.243604938118544
4124085,-0.219869732010036
4124090,0
4127005,-0.151725371525752
4127010,-0.18147961671286
4127015,-0.153500413264308
4127020,-0.0607746707115625
4127025,-0.146783956006212
4127030,-0.320282730657306
4127035,-0.0952996721652952
4127040,-0.0680997301195339
4127045,-0.0268735357670419
4127050,-0.023945462717368
4127055,-0.109804970983957
4127060,-0.116074117806223
4127065,-0.139682844763216
4127070,-0.120096260458153
4127075,-0.120504511258115
4127080,-0.165846518861091
